Age,Pclass,Sex,SibSp,Parch,Fare,Embarked,Title,target,split
0.40945220218298783,-0.3693648410115938,0,0.4327933656785018,0.7676298785983874,-0.11988611489111134,2,13,1,train
0.29572664768885626,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,12,0,train
-0.32976390202886746,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.48130374989027985,2,12,0,train
-1.3532938924760516,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.34539461138084326,0,12,0,train
0.8643544201595141,-1.5661069258891576,0,0.4327933656785018,0.7676298785983874,1.5841789061771412,0,13,1,train
0.8643544201595141,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,12,0,train
0.1251383159476589,0.8273772438659699,1,1.340131927606843,-0.4736736092984604,-0.47400492578514347,2,12,0,train
-0.21603834753473586,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,2,12,0,train
-1.3532938924760516,-1.5661069258891576,0,0.4327933656785018,-0.4736736092984604,2.042579288947925,2,13,1,train
1.432982192630172,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,2,12,0,train
-0.04545001579353849,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.3454791770670269,0,12,0,train
-1.2964311152289858,0.8273772438659699,1,3.1548090514635256,0.7676298785983874,0.1506737441786005,2,8,0,train
-1.3532938924760516,0.8273772438659699,0,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,1,9,1,train
-1.3532938924760516,0.8273772438659699,1,0.4327933656785018,2.0089333664952354,-0.17626323901354432,2,12,0,train
-1.1827055607348542,-0.3693648410115938,1,0.4327933656785018,0.7676298785983874,-0.12491978668775715,2,8,1,train
-1.1258427834877884,0.8273772438659699,1,0.4327933656785018,0.7676298785983874,-0.4242561406845337,2,8,1,train
-0.2729011247818017,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.494391296561559,2,12,0,train
0.9496485860301128,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,12,0,train
-1.2964311152289858,0.8273772438659699,0,-0.47454519624983954,2.0089333664952354,-0.33146744825388363,0,9,1,train
-1.3532938924760516,0.8273772438659699,0,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,0,13,0,train
-0.15917557028767007,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,2,12,0,train
1.717296078865501,-1.5661069258891576,1,-0.47454519624983954,-0.4736736092984604,0.395813560675251,2,12,0,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.3363340021468808,1,12,0,train
0.0682755387005931,-0.3693648410115938,1,0.4327933656785018,2.0089333664952354,0.18876253192945994,0,12,0,train
0.1251383159476589,0.8273772438659699,1,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,12,0,train
-0.10231279304060428,0.8273772438659699,0,-0.47454519624983954,-0.4736736092984604,-0.4366711888037809,2,9,0,train
0.40945220218298783,0.8273772438659699,0,0.4327933656785018,0.7676298785983874,-0.2351571990343002,2,13,1,train
1.432982192630172,-1.5661069258891576,1,0.4327933656785018,-0.4736736092984604,1.145663540471827,0,12,1,train
-0.2729011247818017,-0.3693648410115938,1,0.4327933656785018,0.7676298785983874,0.09152810056801232,2,12,0,train
0.011412761453527303,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,12,0,train
-0.44348945652299904,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,12,1,train
0.0682755387005931,-1.5661069258891576,1,0.4327933656785018,-0.4736736092984604,0.4678796330534696,0,12,1,train
0.8643544201595141,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.1621689579829361,2,12,0,train
1.3192566381360404,0.8273772438659699,0,0.4327933656785018,-0.4736736092984604,-0.35646868933346404,2,13,0,train
2.0584727423478957,-1.5661069258891576,1,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,2,1,0,train
0.011412761453527303,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,12,0,train
-1.3532938924760516,-1.5661069258891576,1,-0.47454519624983954,-0.4736736092984604,0.3583127057902398,2,12,0,train
0.18200109319472468,-0.3693648410115938,0,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,2,13,0,train
-1.3532938924760516,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.3693045524149108,0,12,1,train
0.8074916429124483,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,12,0,train
1.148668306394843,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,12,0,train
-0.15917557028767007,-0.3693648410115938,0,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,9,1,train
0.011412761453527303,0.8273772438659699,0,-0.47454519624983954,2.0089333664952354,-0.312172377522981,2,13,1,train
1.2055310836419089,-0.3693648410115938,0,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,2,13,1,train
-0.8983916744995254,-0.3693648410115938,1,0.4327933656785018,0.7676298785983874,0.09152810056801232,2,8,1,train
-0.8983916744995254,0.8273772438659699,0,2.2474704895351842,0.7676298785983874,-0.22408312108167944,2,9,0,train
-1.3532938924760516,-1.5661069258891576,1,-0.47454519624983954,-0.4736736092984604,0.05629239799149171,2,12,0,train
0.4663149794300536,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,12,1,train
1.4898449698772378,-1.5661069258891576,1,0.4327933656785018,-0.4736736092984604,0.4771073601910807,2,12,0,train
-0.15917557028767007,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4913710934835715,2,12,0,train
1.4898449698772378,-0.3693648410115938,0,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,9,1,train
-0.04545001579353849,0.8273772438659699,0,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,2,9,0,train
0.4663149794300536,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,2,12,1,train
-1.3532938924760516,0.8273772438659699,0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,9,0,train
-0.15917557028767007,0.8273772438659699,0,1.340131927606843,2.0089333664952354,0.04370821849987721,2,9,0,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,12,0,train
0.0682755387005931,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,12,0,train
-0.5003522337700648,0.8273772438659699,1,0.4327933656785018,0.7676298785983874,-0.5028639729296732,0,12,0,train
0.40945220218298783,0.8273772438659699,0,0.4327933656785018,-0.4736736092984604,-0.2859972841804228,2,13,0,train
0.0682755387005931,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,12,0,train
1.717296078865501,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,2,12,0,train
0.23886387044179047,-1.5661069258891576,1,-0.47454519624983954,-0.4736736092984604,0.29992211294914856,2,12,0,train
0.8074916429124483,-1.5661069258891576,0,-0.47454519624983954,-0.4736736092984604,0.962353321387736,3,9,1,train
0.9780799746536457,-0.3693648410115938,0,-0.47454519624983954,0.7676298785983874,-0.255795253400548,2,13,1,train
0.5231777566771194,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,12,0,train
1.6035705243713694,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,2,12,0,train
-0.44348945652299904,0.8273772438659699,1,0.4327933656785018,0.7676298785983874,-0.24069423801061057,2,12,0,train
-0.21603834753473586,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,12,0,train
-0.8415288972524596,0.8273772438659699,1,3.1548090514635256,2.0089333664952354,-0.016444159470040135,2,8,0,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.48507900373776425,2,12,1,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.49078316061772326,1,12,0,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,12,0,train
1.717296078865501,-1.5661069258891576,0,0.4327933656785018,-0.4736736092984604,0.5475787653441219,0,13,1,train
0.1251383159476589,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,12,0,train
2.0584727423478957,-1.5661069258891576,1,0.4327933656785018,0.7676298785983874,0.9462455716384695,0,12,1,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,2,12,1,train
1.148668306394843,-1.5661069258891576,0,-0.47454519624983954,0.7676298785983874,0.5189714017894245,0,13,1,train
-0.21603834753473586,0.8273772438659699,1,0.4327933656785018,-0.4736736092984604,-0.4888542575852486,2,12,1,train
-1.3532938924760516,0.8273772438659699,1,2.2474704895351842,0.7676298785983874,-0.13565761536436197,2,8,0,train
-0.44348945652299904,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,12,0,train
1.0918055291477773,0.8273772438659699,0,0.4327933656785018,6.974147318082627,0.2958951755118318,2,13,0,train
-0.38662667927593325,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,2,12,0,train
0.7506288656653826,-1.5661069258891576,1,0.4327933656785018,0.7676298785983874,0.40974072380221066,2,12,1,train
2.1721982968420273,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,2,12,1,train
-0.8983916744995254,0.8273772438659699,1,3.1548090514635256,0.7676298785983874,-0.06199888922968463,1,8,0,train
0.4663149794300536,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,2,12,1,train
-0.21603834753473586,0.8273772438659699,0,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,2,9,0,train
0.23886387044179047,-0.3693648410115938,0,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,9,1,train
-0.15917557028767007,0.8273772438659699,0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,9,0,train
0.7506288656653826,0.8273772438659699,1,1.340131927606843,-0.4736736092984604,-0.4888542575852486,2,12,0,train
-0.38662667927593325,0.8273772438659699,0,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,0,9,0,train
-1.3532938924760516,0.8273772438659699,0,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,9,1,train
1.2623938608889747,-1.5661069258891576,1,0.4327933656785018,-0.4736736092984604,0.5833178351003071,2,12,0,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.3443878770215141,2,12,0,train
0.011412761453527303,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,12,0,train
0.29572664768885626,-1.5661069258891576,1,0.4327933656785018,-0.4736736092984604,0.6925485130875209,2,12,0,train
1.8310216333596323,-1.5661069258891576,0,-0.47454519624983954,0.7676298785983874,1.0259447039291216,0,13,1,train
0.40945220218298783,-0.3693648410115938,1,0.4327933656785018,0.7676298785983874,0.09664633805084172,0,12,0,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,1,12,1,train
0.4663149794300536,-0.3693648410115938,1,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,2,12,1,train
0.5231777566771194,0.8273772438659699,1,0.4327933656785018,0.7676298785983874,-0.2351571990343002,2,12,0,train
2.0016099651008297,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,2,12,0,train
1.9447471878537639,-1.5661069258891576,0,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,2,9,1,train
-1.3532938924760516,0.8273772438659699,0,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,2,13,1,train
-1.1827055607348542,-0.3693648410115938,0,0.4327933656785018,2.0089333664952354,0.18876253192945994,0,9,1,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,12,0,train
-0.44348945652299904,-1.5661069258891576,0,-0.47454519624983954,0.7676298785983874,0.5189714017894245,0,9,1,train
1.2055310836419089,0.8273772438659699,0,0.4327933656785018,4.491540342288931,-0.08666388103324908,2,13,0,train
1.0918055291477773,-1.5661069258891576,0,-0.47454519624983954,0.7676298785983874,3.6067927997556075,2,13,1,train
0.35258942493592205,-1.5661069258891576,0,-0.47454519624983954,-0.4736736092984604,1.4944124302931971,0,9,1,train
0.26729525906532337,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.32425318983493084,2,12,0,train
0.011412761453527303,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,2,12,0,train
0.35258942493592205,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,12,0,train
0.6937660884183168,-1.5661069258891576,1,-0.47454519624983954,-0.4736736092984604,0.15948266982273065,0,12,0,train
0.0682755387005931,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,2,12,0,train
-1.3532938924760516,0.8273772438659699,0,-0.47454519624983954,2.0089333664952354,-0.49237782784290063,1,9,0,train
1.4898449698772378,-1.5661069258891576,0,-0.47454519624983954,-0.4736736092984604,-0.07030444769415023,0,9,0,train
-1.3106468095407524,0.8273772438659699,0,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,9,1,train
0.011412761453527303,-1.5661069258891576,0,-0.47454519624983954,-0.4736736092984604,0.3483299278831318,0,10,1,train
0.011412761453527303,-0.3693648410115938,0,0.4327933656785018,2.0089333664952354,0.6603330135889879,2,9,1,train
0.636903311171251,-1.5661069258891576,0,0.4327933656785018,-0.4736736092984604,0.39858208016340624,2,13,1,train
0.35258942493592205,-1.5661069258891576,0,-0.47454519624983954,-0.4736736092984604,1.093228788100527,2,9,1,train
-0.04545001579353849,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,12,0,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,12,0,train
0.18200109319472468,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,2,12,0,train
1.7741588561125667,-0.3693648410115938,0,-0.47454519624983954,-0.4736736092984604,-0.3262666585535892,2,13,1,train
0.636903311171251,-1.5661069258891576,0,0.4327933656785018,-0.4736736092984604,0.4207302360686478,2,13,1,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.5103319284071769,1,12,0,train
-1.3532938924760516,-1.5661069258891576,0,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,0,13,1,train
-1.3532938924760516,0.8273772438659699,1,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,2,12,0,train
-0.04545001579353849,-0.3693648410115938,0,-0.47454519624983954,-0.4736736092984604,-0.3707300882677209,0,13,1,train
-1.3532938924760516,0.8273772438659699,0,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,1,9,1,train
-0.04545001579353849,-1.5661069258891576,0,0.4327933656785018,-0.4736736092984604,1.6323350375212924,0,9,1,train
1.5467077471243036,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,2,12,0,train
0.5231777566771194,-0.3693648410115938,0,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,2,13,1,train
0.29572664768885626,0.8273772438659699,0,-0.47454519624983954,4.491540342288931,-0.22408312108167944,2,13,0,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,12,0,train
-1.3532938924760516,0.8273772438659699,1,6.784163299176891,2.0089333664952354,0.7519458402879414,2,12,0,train
-1.23956833798192,-0.3693648410115938,0,0.4327933656785018,0.7676298785983874,-0.12491978668775715,2,9,1,train
-0.5572150110171306,-0.3693648410115938,0,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,0,13,1,train
1.717296078865501,-0.3693648410115938,1,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,2,15,0,train
-0.5003522337700648,0.8273772438659699,0,-0.47454519624983954,-0.4736736092984604,-0.4867562231804066,1,9,1,train
-0.10231279304060428,-1.5661069258891576,0,-0.47454519624983954,0.7676298785983874,0.4589861417231558,2,9,1,train
0.18200109319472468,-0.3693648410115938,1,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,2,12,0,train
-1.3532938924760516,0.8273772438659699,1,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,2,12,0,train
